year,category1,category2,category1_index,category2_index,exchange
1985 to 1986,Agriculture,Forest Plantation,0,1,0.0
1985 to 1986,Agriculture,Grassland,0,2,0.0
1985 to 1986,Agriculture,Mining,0,3,0.0
1985 to 1986,Agriculture,Mosaic of Agriculture and Pasture,0,4,0.0
1985 to 1986,Agriculture,Natural Forest,0,5,0.0
1985 to 1986,Agriculture,Non Observed,0,6,0.0
1985 to 1986,Agriculture,Other Non Vegetated Area,0,7,0.0
1985 to 1986,Agriculture,Pasture,0,8,0.0
1985 to 1986,Agriculture,"River, Lake and Ocean",0,9,0.0
1985 to 1986,Agriculture,Urban Infrastructure,0,10,0.0
1985 to 1986,Agriculture,Wetland,0,11,0.0
1985 to 1986,Forest Plantation,Grassland,1,2,0.0
1985 to 1986,Forest Plantation,Mining,1,3,0.0
1985 to 1986,Forest Plantation,Mosaic of Agriculture and Pasture,1,4,0.0
1985 to 1986,Forest Plantation,Natural Forest,1,5,0.0
1985 to 1986,Forest Plantation,Non Observed,1,6,0.0
1985 to 1986,Forest Plantation,Other Non Vegetated Area,1,7,0.0
1985 to 1986,Forest Plantation,Pasture,1,8,0.0
1985 to 1986,Forest Plantation,"River, Lake and Ocean",1,9,0.0
1985 to 1986,Forest Plantation,Urban Infrastructure,1,10,0.0
1985 to 1986,Forest Plantation,Wetland,1,11,0.0
1985 to 1986,Grassland,Mining,2,3,0.0
1985 to 1986,Grassland,Mosaic of Agriculture and Pasture,2,4,0.0
1985 to 1986,Grassland,Natural Forest,2,5,0.0
1985 to 1986,Grassland,Non Observed,2,6,28.0
1985 to 1986,Grassland,Other Non Vegetated Area,2,7,0.0
1985 to 1986,Grassland,Pasture,2,8,0.0
1985 to 1986,Grassland,"River, Lake and Ocean",2,9,7.0
1985 to 1986,Grassland,Urban Infrastructure,2,10,0.0
1985 to 1986,Grassland,Wetland,2,11,0.0
1985 to 1986,Mining,Mosaic of Agriculture and Pasture,3,4,0.0
1985 to 1986,Mining,Natural Forest,3,5,0.0
1985 to 1986,Mining,Non Observed,3,6,0.0
1985 to 1986,Mining,Other Non Vegetated Area,3,7,0.0
1985 to 1986,Mining,Pasture,3,8,0.0
1985 to 1986,Mining,"River, Lake and Ocean",3,9,0.0
1985 to 1986,Mining,Urban Infrastructure,3,10,0.0
1985 to 1986,Mining,Wetland,3,11,0.0
1985 to 1986,Mosaic of Agriculture and Pasture,Natural Forest,4,5,0.0
1985 to 1986,Mosaic of Agriculture and Pasture,Non Observed,4,6,0.0
1985 to 1986,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,4,7,0.0
1985 to 1986,Mosaic of Agriculture and Pasture,Pasture,4,8,0.0
1985 to 1986,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",4,9,0.0
1985 to 1986,Mosaic of Agriculture and Pasture,Urban Infrastructure,4,10,0.0
1985 to 1986,Mosaic of Agriculture and Pasture,Wetland,4,11,0.0
1985 to 1986,Natural Forest,Non Observed,5,6,1.0
1985 to 1986,Natural Forest,Other Non Vegetated Area,5,7,0.0
1985 to 1986,Natural Forest,Pasture,5,8,0.0
1985 to 1986,Natural Forest,"River, Lake and Ocean",5,9,1.0
1985 to 1986,Natural Forest,Urban Infrastructure,5,10,0.0
1985 to 1986,Natural Forest,Wetland,5,11,0.0
1985 to 1986,Non Observed,Other Non Vegetated Area,6,7,0.0
1985 to 1986,Non Observed,Pasture,6,8,0.0
1985 to 1986,Non Observed,"River, Lake and Ocean",6,9,0.0
1985 to 1986,Non Observed,Urban Infrastructure,6,10,0.0
1985 to 1986,Non Observed,Wetland,6,11,0.0
1985 to 1986,Other Non Vegetated Area,Pasture,7,8,0.0
1985 to 1986,Other Non Vegetated Area,"River, Lake and Ocean",7,9,0.0
1985 to 1986,Other Non Vegetated Area,Urban Infrastructure,7,10,0.0
1985 to 1986,Other Non Vegetated Area,Wetland,7,11,0.0
1985 to 1986,Pasture,"River, Lake and Ocean",8,9,0.0
1985 to 1986,Pasture,Urban Infrastructure,8,10,0.0
1985 to 1986,Pasture,Wetland,8,11,0.0
1985 to 1986,"River, Lake and Ocean",Urban Infrastructure,9,10,0.0
1985 to 1986,"River, Lake and Ocean",Wetland,9,11,0.0
1985 to 1986,Urban Infrastructure,Wetland,10,11,0.0
1986 to 1987,Agriculture,Forest Plantation,0,1,0.0
1986 to 1987,Agriculture,Grassland,0,2,0.0
1986 to 1987,Agriculture,Mining,0,3,0.0
1986 to 1987,Agriculture,Mosaic of Agriculture and Pasture,0,4,0.0
1986 to 1987,Agriculture,Natural Forest,0,5,0.0
1986 to 1987,Agriculture,Non Observed,0,6,0.0
1986 to 1987,Agriculture,Other Non Vegetated Area,0,7,0.0
1986 to 1987,Agriculture,Pasture,0,8,1.0
1986 to 1987,Agriculture,"River, Lake and Ocean",0,9,0.0
1986 to 1987,Agriculture,Urban Infrastructure,0,10,0.0
1986 to 1987,Agriculture,Wetland,0,11,0.0
1986 to 1987,Forest Plantation,Grassland,1,2,0.0
1986 to 1987,Forest Plantation,Mining,1,3,0.0
1986 to 1987,Forest Plantation,Mosaic of Agriculture and Pasture,1,4,0.0
1986 to 1987,Forest Plantation,Natural Forest,1,5,0.0
1986 to 1987,Forest Plantation,Non Observed,1,6,0.0
1986 to 1987,Forest Plantation,Other Non Vegetated Area,1,7,0.0
1986 to 1987,Forest Plantation,Pasture,1,8,0.0
1986 to 1987,Forest Plantation,"River, Lake and Ocean",1,9,0.0
1986 to 1987,Forest Plantation,Urban Infrastructure,1,10,0.0
1986 to 1987,Forest Plantation,Wetland,1,11,0.0
1986 to 1987,Grassland,Mining,2,3,0.0
1986 to 1987,Grassland,Mosaic of Agriculture and Pasture,2,4,0.0
1986 to 1987,Grassland,Natural Forest,2,5,0.0
1986 to 1987,Grassland,Non Observed,2,6,8.0
1986 to 1987,Grassland,Other Non Vegetated Area,2,7,0.0
1986 to 1987,Grassland,Pasture,2,8,0.0
1986 to 1987,Grassland,"River, Lake and Ocean",2,9,280.0
1986 to 1987,Grassland,Urban Infrastructure,2,10,0.0
1986 to 1987,Grassland,Wetland,2,11,0.0
1986 to 1987,Mining,Mosaic of Agriculture and Pasture,3,4,0.0
1986 to 1987,Mining,Natural Forest,3,5,0.0
1986 to 1987,Mining,Non Observed,3,6,0.0
1986 to 1987,Mining,Other Non Vegetated Area,3,7,0.0
1986 to 1987,Mining,Pasture,3,8,0.0
1986 to 1987,Mining,"River, Lake and Ocean",3,9,0.0
1986 to 1987,Mining,Urban Infrastructure,3,10,0.0
1986 to 1987,Mining,Wetland,3,11,0.0
1986 to 1987,Mosaic of Agriculture and Pasture,Natural Forest,4,5,0.0
1986 to 1987,Mosaic of Agriculture and Pasture,Non Observed,4,6,0.0
1986 to 1987,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,4,7,0.0
1986 to 1987,Mosaic of Agriculture and Pasture,Pasture,4,8,0.0
1986 to 1987,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",4,9,0.0
1986 to 1987,Mosaic of Agriculture and Pasture,Urban Infrastructure,4,10,0.0
1986 to 1987,Mosaic of Agriculture and Pasture,Wetland,4,11,0.0
1986 to 1987,Natural Forest,Non Observed,5,6,2.0
1986 to 1987,Natural Forest,Other Non Vegetated Area,5,7,0.0
1986 to 1987,Natural Forest,Pasture,5,8,0.0
1986 to 1987,Natural Forest,"River, Lake and Ocean",5,9,13.0
1986 to 1987,Natural Forest,Urban Infrastructure,5,10,0.0
1986 to 1987,Natural Forest,Wetland,5,11,0.0
1986 to 1987,Non Observed,Other Non Vegetated Area,6,7,0.0
1986 to 1987,Non Observed,Pasture,6,8,0.0
1986 to 1987,Non Observed,"River, Lake and Ocean",6,9,0.0
1986 to 1987,Non Observed,Urban Infrastructure,6,10,0.0
1986 to 1987,Non Observed,Wetland,6,11,0.0
1986 to 1987,Other Non Vegetated Area,Pasture,7,8,0.0
1986 to 1987,Other Non Vegetated Area,"River, Lake and Ocean",7,9,0.0
1986 to 1987,Other Non Vegetated Area,Urban Infrastructure,7,10,0.0
1986 to 1987,Other Non Vegetated Area,Wetland,7,11,0.0
1986 to 1987,Pasture,"River, Lake and Ocean",8,9,3.0
1986 to 1987,Pasture,Urban Infrastructure,8,10,0.0
1986 to 1987,Pasture,Wetland,8,11,0.0
1986 to 1987,"River, Lake and Ocean",Urban Infrastructure,9,10,0.0
1986 to 1987,"River, Lake and Ocean",Wetland,9,11,0.0
1986 to 1987,Urban Infrastructure,Wetland,10,11,0.0
1987 to 1988,Agriculture,Forest Plantation,0,1,0.0
1987 to 1988,Agriculture,Grassland,0,2,0.0
1987 to 1988,Agriculture,Mining,0,3,0.0
1987 to 1988,Agriculture,Mosaic of Agriculture and Pasture,0,4,0.0
1987 to 1988,Agriculture,Natural Forest,0,5,0.0
1987 to 1988,Agriculture,Non Observed,0,6,0.0
1987 to 1988,Agriculture,Other Non Vegetated Area,0,7,0.0
1987 to 1988,Agriculture,Pasture,0,8,3.0
1987 to 1988,Agriculture,"River, Lake and Ocean",0,9,0.0
1987 to 1988,Agriculture,Urban Infrastructure,0,10,0.0
1987 to 1988,Agriculture,Wetland,0,11,0.0
1987 to 1988,Forest Plantation,Grassland,1,2,0.0
1987 to 1988,Forest Plantation,Mining,1,3,0.0
1987 to 1988,Forest Plantation,Mosaic of Agriculture and Pasture,1,4,0.0
1987 to 1988,Forest Plantation,Natural Forest,1,5,0.0
1987 to 1988,Forest Plantation,Non Observed,1,6,0.0
1987 to 1988,Forest Plantation,Other Non Vegetated Area,1,7,0.0
1987 to 1988,Forest Plantation,Pasture,1,8,0.0
1987 to 1988,Forest Plantation,"River, Lake and Ocean",1,9,0.0
1987 to 1988,Forest Plantation,Urban Infrastructure,1,10,0.0
1987 to 1988,Forest Plantation,Wetland,1,11,0.0
1987 to 1988,Grassland,Mining,2,3,0.0
1987 to 1988,Grassland,Mosaic of Agriculture and Pasture,2,4,0.0
1987 to 1988,Grassland,Natural Forest,2,5,0.0
1987 to 1988,Grassland,Non Observed,2,6,13.0
1987 to 1988,Grassland,Other Non Vegetated Area,2,7,0.0
1987 to 1988,Grassland,Pasture,2,8,0.0
1987 to 1988,Grassland,"River, Lake and Ocean",2,9,126.0
1987 to 1988,Grassland,Urban Infrastructure,2,10,0.0
1987 to 1988,Grassland,Wetland,2,11,0.0
1987 to 1988,Mining,Mosaic of Agriculture and Pasture,3,4,0.0
1987 to 1988,Mining,Natural Forest,3,5,0.0
1987 to 1988,Mining,Non Observed,3,6,0.0
1987 to 1988,Mining,Other Non Vegetated Area,3,7,0.0
1987 to 1988,Mining,Pasture,3,8,0.0
1987 to 1988,Mining,"River, Lake and Ocean",3,9,0.0
1987 to 1988,Mining,Urban Infrastructure,3,10,0.0
1987 to 1988,Mining,Wetland,3,11,0.0
1987 to 1988,Mosaic of Agriculture and Pasture,Natural Forest,4,5,0.0
1987 to 1988,Mosaic of Agriculture and Pasture,Non Observed,4,6,0.0
1987 to 1988,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,4,7,0.0
1987 to 1988,Mosaic of Agriculture and Pasture,Pasture,4,8,0.0
1987 to 1988,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",4,9,0.0
1987 to 1988,Mosaic of Agriculture and Pasture,Urban Infrastructure,4,10,0.0
1987 to 1988,Mosaic of Agriculture and Pasture,Wetland,4,11,0.0
1987 to 1988,Natural Forest,Non Observed,5,6,0.0
1987 to 1988,Natural Forest,Other Non Vegetated Area,5,7,0.0
1987 to 1988,Natural Forest,Pasture,5,8,0.0
1987 to 1988,Natural Forest,"River, Lake and Ocean",5,9,1.0
1987 to 1988,Natural Forest,Urban Infrastructure,5,10,0.0
1987 to 1988,Natural Forest,Wetland,5,11,0.0
1987 to 1988,Non Observed,Other Non Vegetated Area,6,7,0.0
1987 to 1988,Non Observed,Pasture,6,8,0.0
1987 to 1988,Non Observed,"River, Lake and Ocean",6,9,1.0
1987 to 1988,Non Observed,Urban Infrastructure,6,10,0.0
1987 to 1988,Non Observed,Wetland,6,11,0.0
1987 to 1988,Other Non Vegetated Area,Pasture,7,8,0.0
1987 to 1988,Other Non Vegetated Area,"River, Lake and Ocean",7,9,0.0
1987 to 1988,Other Non Vegetated Area,Urban Infrastructure,7,10,0.0
1987 to 1988,Other Non Vegetated Area,Wetland,7,11,0.0
1987 to 1988,Pasture,"River, Lake and Ocean",8,9,14.0
1987 to 1988,Pasture,Urban Infrastructure,8,10,0.0
1987 to 1988,Pasture,Wetland,8,11,0.0
1987 to 1988,"River, Lake and Ocean",Urban Infrastructure,9,10,0.0
1987 to 1988,"River, Lake and Ocean",Wetland,9,11,0.0
1987 to 1988,Urban Infrastructure,Wetland,10,11,0.0
1988 to 1989,Agriculture,Forest Plantation,0,1,0.0
1988 to 1989,Agriculture,Grassland,0,2,1.0
1988 to 1989,Agriculture,Mining,0,3,0.0
1988 to 1989,Agriculture,Mosaic of Agriculture and Pasture,0,4,0.0
1988 to 1989,Agriculture,Natural Forest,0,5,1.0
1988 to 1989,Agriculture,Non Observed,0,6,0.0
1988 to 1989,Agriculture,Other Non Vegetated Area,0,7,0.0
1988 to 1989,Agriculture,Pasture,0,8,60.0
1988 to 1989,Agriculture,"River, Lake and Ocean",0,9,0.0
1988 to 1989,Agriculture,Urban Infrastructure,0,10,0.0
1988 to 1989,Agriculture,Wetland,0,11,1.0
1988 to 1989,Forest Plantation,Grassland,1,2,0.0
1988 to 1989,Forest Plantation,Mining,1,3,0.0
1988 to 1989,Forest Plantation,Mosaic of Agriculture and Pasture,1,4,0.0
1988 to 1989,Forest Plantation,Natural Forest,1,5,0.0
1988 to 1989,Forest Plantation,Non Observed,1,6,0.0
1988 to 1989,Forest Plantation,Other Non Vegetated Area,1,7,0.0
1988 to 1989,Forest Plantation,Pasture,1,8,0.0
1988 to 1989,Forest Plantation,"River, Lake and Ocean",1,9,0.0
1988 to 1989,Forest Plantation,Urban Infrastructure,1,10,0.0
1988 to 1989,Forest Plantation,Wetland,1,11,0.0
1988 to 1989,Grassland,Mining,2,3,0.0
1988 to 1989,Grassland,Mosaic of Agriculture and Pasture,2,4,0.0
1988 to 1989,Grassland,Natural Forest,2,5,0.0
1988 to 1989,Grassland,Non Observed,2,6,7.0
1988 to 1989,Grassland,Other Non Vegetated Area,2,7,0.0
1988 to 1989,Grassland,Pasture,2,8,0.0
1988 to 1989,Grassland,"River, Lake and Ocean",2,9,273.0
1988 to 1989,Grassland,Urban Infrastructure,2,10,0.0
1988 to 1989,Grassland,Wetland,2,11,0.0
1988 to 1989,Mining,Mosaic of Agriculture and Pasture,3,4,0.0
1988 to 1989,Mining,Natural Forest,3,5,0.0
1988 to 1989,Mining,Non Observed,3,6,0.0
1988 to 1989,Mining,Other Non Vegetated Area,3,7,0.0
1988 to 1989,Mining,Pasture,3,8,0.0
1988 to 1989,Mining,"River, Lake and Ocean",3,9,0.0
1988 to 1989,Mining,Urban Infrastructure,3,10,0.0
1988 to 1989,Mining,Wetland,3,11,0.0
1988 to 1989,Mosaic of Agriculture and Pasture,Natural Forest,4,5,0.0
1988 to 1989,Mosaic of Agriculture and Pasture,Non Observed,4,6,0.0
1988 to 1989,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,4,7,0.0
1988 to 1989,Mosaic of Agriculture and Pasture,Pasture,4,8,0.0
1988 to 1989,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",4,9,0.0
1988 to 1989,Mosaic of Agriculture and Pasture,Urban Infrastructure,4,10,0.0
1988 to 1989,Mosaic of Agriculture and Pasture,Wetland,4,11,0.0
1988 to 1989,Natural Forest,Non Observed,5,6,6.0
1988 to 1989,Natural Forest,Other Non Vegetated Area,5,7,0.0
1988 to 1989,Natural Forest,Pasture,5,8,0.0
1988 to 1989,Natural Forest,"River, Lake and Ocean",5,9,3.0
1988 to 1989,Natural Forest,Urban Infrastructure,5,10,0.0
1988 to 1989,Natural Forest,Wetland,5,11,0.0
1988 to 1989,Non Observed,Other Non Vegetated Area,6,7,0.0
1988 to 1989,Non Observed,Pasture,6,8,0.0
1988 to 1989,Non Observed,"River, Lake and Ocean",6,9,0.0
1988 to 1989,Non Observed,Urban Infrastructure,6,10,0.0
1988 to 1989,Non Observed,Wetland,6,11,0.0
1988 to 1989,Other Non Vegetated Area,Pasture,7,8,0.0
1988 to 1989,Other Non Vegetated Area,"River, Lake and Ocean",7,9,0.0
1988 to 1989,Other Non Vegetated Area,Urban Infrastructure,7,10,0.0
1988 to 1989,Other Non Vegetated Area,Wetland,7,11,0.0
1988 to 1989,Pasture,"River, Lake and Ocean",8,9,4.0
1988 to 1989,Pasture,Urban Infrastructure,8,10,0.0
1988 to 1989,Pasture,Wetland,8,11,0.0
1988 to 1989,"River, Lake and Ocean",Urban Infrastructure,9,10,0.0
1988 to 1989,"River, Lake and Ocean",Wetland,9,11,0.0
1988 to 1989,Urban Infrastructure,Wetland,10,11,0.0
1989 to 1990,Agriculture,Forest Plantation,0,1,0.0
1989 to 1990,Agriculture,Grassland,0,2,2.0
1989 to 1990,Agriculture,Mining,0,3,0.0
1989 to 1990,Agriculture,Mosaic of Agriculture and Pasture,0,4,0.0
1989 to 1990,Agriculture,Natural Forest,0,5,1.0
1989 to 1990,Agriculture,Non Observed,0,6,0.0
1989 to 1990,Agriculture,Other Non Vegetated Area,0,7,0.0
1989 to 1990,Agriculture,Pasture,0,8,86.0
1989 to 1990,Agriculture,"River, Lake and Ocean",0,9,0.0
1989 to 1990,Agriculture,Urban Infrastructure,0,10,0.0
1989 to 1990,Agriculture,Wetland,0,11,0.0
1989 to 1990,Forest Plantation,Grassland,1,2,0.0
1989 to 1990,Forest Plantation,Mining,1,3,0.0
1989 to 1990,Forest Plantation,Mosaic of Agriculture and Pasture,1,4,0.0
1989 to 1990,Forest Plantation,Natural Forest,1,5,0.0
1989 to 1990,Forest Plantation,Non Observed,1,6,0.0
1989 to 1990,Forest Plantation,Other Non Vegetated Area,1,7,0.0
1989 to 1990,Forest Plantation,Pasture,1,8,0.0
1989 to 1990,Forest Plantation,"River, Lake and Ocean",1,9,0.0
1989 to 1990,Forest Plantation,Urban Infrastructure,1,10,0.0
1989 to 1990,Forest Plantation,Wetland,1,11,0.0
1989 to 1990,Grassland,Mining,2,3,0.0
1989 to 1990,Grassland,Mosaic of Agriculture and Pasture,2,4,0.0
1989 to 1990,Grassland,Natural Forest,2,5,0.0
1989 to 1990,Grassland,Non Observed,2,6,4.0
1989 to 1990,Grassland,Other Non Vegetated Area,2,7,0.0
1989 to 1990,Grassland,Pasture,2,8,0.0
1989 to 1990,Grassland,"River, Lake and Ocean",2,9,91.0
1989 to 1990,Grassland,Urban Infrastructure,2,10,0.0
1989 to 1990,Grassland,Wetland,2,11,0.0
1989 to 1990,Mining,Mosaic of Agriculture and Pasture,3,4,0.0
1989 to 1990,Mining,Natural Forest,3,5,0.0
1989 to 1990,Mining,Non Observed,3,6,0.0
1989 to 1990,Mining,Other Non Vegetated Area,3,7,0.0
1989 to 1990,Mining,Pasture,3,8,0.0
1989 to 1990,Mining,"River, Lake and Ocean",3,9,0.0
1989 to 1990,Mining,Urban Infrastructure,3,10,0.0
1989 to 1990,Mining,Wetland,3,11,0.0
1989 to 1990,Mosaic of Agriculture and Pasture,Natural Forest,4,5,0.0
1989 to 1990,Mosaic of Agriculture and Pasture,Non Observed,4,6,0.0
1989 to 1990,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,4,7,0.0
1989 to 1990,Mosaic of Agriculture and Pasture,Pasture,4,8,0.0
1989 to 1990,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",4,9,0.0
1989 to 1990,Mosaic of Agriculture and Pasture,Urban Infrastructure,4,10,0.0
1989 to 1990,Mosaic of Agriculture and Pasture,Wetland,4,11,0.0
1989 to 1990,Natural Forest,Non Observed,5,6,1.0
1989 to 1990,Natural Forest,Other Non Vegetated Area,5,7,0.0
1989 to 1990,Natural Forest,Pasture,5,8,0.0
1989 to 1990,Natural Forest,"River, Lake and Ocean",5,9,2.0
1989 to 1990,Natural Forest,Urban Infrastructure,5,10,0.0
1989 to 1990,Natural Forest,Wetland,5,11,0.0
1989 to 1990,Non Observed,Other Non Vegetated Area,6,7,0.0
1989 to 1990,Non Observed,Pasture,6,8,0.0
1989 to 1990,Non Observed,"River, Lake and Ocean",6,9,0.0
1989 to 1990,Non Observed,Urban Infrastructure,6,10,0.0
1989 to 1990,Non Observed,Wetland,6,11,0.0
1989 to 1990,Other Non Vegetated Area,Pasture,7,8,0.0
1989 to 1990,Other Non Vegetated Area,"River, Lake and Ocean",7,9,0.0
1989 to 1990,Other Non Vegetated Area,Urban Infrastructure,7,10,0.0
1989 to 1990,Other Non Vegetated Area,Wetland,7,11,0.0
1989 to 1990,Pasture,"River, Lake and Ocean",8,9,21.0
1989 to 1990,Pasture,Urban Infrastructure,8,10,0.0
1989 to 1990,Pasture,Wetland,8,11,0.0
1989 to 1990,"River, Lake and Ocean",Urban Infrastructure,9,10,0.0
1989 to 1990,"River, Lake and Ocean",Wetland,9,11,0.0
1989 to 1990,Urban Infrastructure,Wetland,10,11,0.0
1990 to 1991,Agriculture,Forest Plantation,0,1,0.0
1990 to 1991,Agriculture,Grassland,0,2,5.0
1990 to 1991,Agriculture,Mining,0,3,0.0
1990 to 1991,Agriculture,Mosaic of Agriculture and Pasture,0,4,0.0
1990 to 1991,Agriculture,Natural Forest,0,5,0.0
1990 to 1991,Agriculture,Non Observed,0,6,0.0
1990 to 1991,Agriculture,Other Non Vegetated Area,0,7,0.0
1990 to 1991,Agriculture,Pasture,0,8,92.0
1990 to 1991,Agriculture,"River, Lake and Ocean",0,9,0.0
1990 to 1991,Agriculture,Urban Infrastructure,0,10,0.0
1990 to 1991,Agriculture,Wetland,0,11,0.0
1990 to 1991,Forest Plantation,Grassland,1,2,0.0
1990 to 1991,Forest Plantation,Mining,1,3,0.0
1990 to 1991,Forest Plantation,Mosaic of Agriculture and Pasture,1,4,0.0
1990 to 1991,Forest Plantation,Natural Forest,1,5,0.0
1990 to 1991,Forest Plantation,Non Observed,1,6,0.0
1990 to 1991,Forest Plantation,Other Non Vegetated Area,1,7,0.0
1990 to 1991,Forest Plantation,Pasture,1,8,0.0
1990 to 1991,Forest Plantation,"River, Lake and Ocean",1,9,0.0
1990 to 1991,Forest Plantation,Urban Infrastructure,1,10,0.0
1990 to 1991,Forest Plantation,Wetland,1,11,0.0
1990 to 1991,Grassland,Mining,2,3,0.0
1990 to 1991,Grassland,Mosaic of Agriculture and Pasture,2,4,0.0
1990 to 1991,Grassland,Natural Forest,2,5,0.0
1990 to 1991,Grassland,Non Observed,2,6,13.0
1990 to 1991,Grassland,Other Non Vegetated Area,2,7,0.0
1990 to 1991,Grassland,Pasture,2,8,0.0
1990 to 1991,Grassland,"River, Lake and Ocean",2,9,107.0
1990 to 1991,Grassland,Urban Infrastructure,2,10,0.0
1990 to 1991,Grassland,Wetland,2,11,0.0
1990 to 1991,Mining,Mosaic of Agriculture and Pasture,3,4,0.0
1990 to 1991,Mining,Natural Forest,3,5,0.0
1990 to 1991,Mining,Non Observed,3,6,0.0
1990 to 1991,Mining,Other Non Vegetated Area,3,7,0.0
1990 to 1991,Mining,Pasture,3,8,0.0
1990 to 1991,Mining,"River, Lake and Ocean",3,9,0.0
1990 to 1991,Mining,Urban Infrastructure,3,10,0.0
1990 to 1991,Mining,Wetland,3,11,0.0
1990 to 1991,Mosaic of Agriculture and Pasture,Natural Forest,4,5,0.0
1990 to 1991,Mosaic of Agriculture and Pasture,Non Observed,4,6,0.0
1990 to 1991,Mosaic of Agriculture and Pasture,Other Non Vegetated Area,4,7,0.0
1990 to 1991,Mosaic of Agriculture and Pasture,Pasture,4,8,0.0
1990 to 1991,Mosaic of Agriculture and Pasture,"River, Lake and Ocean",4,9,0.0
1990 to 1991,Mosaic of Agriculture and Pasture,Urban Infrastructure,4,10,0.0
1990 to 1991,Mosaic of Agriculture and Pasture,Wetland,4,11,0.0
1990 to 1991,Natural Forest,Non Observed,5,6,2.0
1990 to 1991,Natural Forest,Other Non Vegetated Area,5,7,0.0
1990 to 1991,Natural Forest,Pasture,5,8,0.0
1990 to 1991,Natural Forest,"River, Lake and Ocean",5,9,6.0
1990 to 1991,Natural Forest,Urban Infrastructure,5,10,0.0
1990 to 1991,Natural Forest,Wetland,5,11,0.0
1990 to 1991,Non Observed,Other Non Vegetated Area,6,7,0.0
1990 to 1991,Non Observed,Pasture,6,8,0.0
1990 to 1991,Non Observed,"River, Lake and Ocean",6,9,0.0
1990 to 1991,Non Observed,Urban Infrastructure,6,10,0.0
1990 to 1991,Non Observed,Wetland,6,11,0.0
1990 to 1991,Other Non Vegetated Area,Pasture,7,8,0.0
1990 to 1991,Other Non Vegetated Area,"River, Lake and Ocean",7,9,0.0
1990 to 1991,Other Non Vegetated Area,Urban Infrastructure,7,10,0.0
1990 to 1991,Other Non Vegetated Area,Wetland,7,11,0.0
1990 to 1991,Pasture,"River, Lake and Ocean",8,9,4.0
1990 to 1991,Pasture,Urban Infrastructure,8,10,0.0
1990 to 1991,Pasture,Wetland,8,11,0.0
1990 to 1991,"River, Lake and Ocean",Urban Infrastructure,9,10,0.0
1990 to 1991,"River, Lake and Ocean",Wetland,9,11,0.0
1990 to 1991,Urban Infrastructure,Wetland,10,11,0.0
1991 to 1992,Agriculture,Forest Plantation,0,1,0.0
1991 to 1992,Agriculture,Grassland,0,2,15.0
1991 to 1992,Agriculture,Mining,0,3,0.0
1991 to 1992,Agriculture,Mosaic of Agriculture and Pasture,0,4,0.0
1991 to 1992,Agriculture,Natural Forest,0,5,14.0
1991 to 1992,Agriculture,Non Observed,0,6,0.0
1991 to 1992,Agriculture,Other Non Vegetated Area,0,7,0.0
1991 to 1992,Agriculture,Pasture,0,8,105.0
1991 to 1992,Agriculture,"River, Lake and Ocean",0,9,0.0
1991 to 1992,Agriculture,Urban Infrastructure,0,10,0.0
1991 to 1992,Agriculture,Wetland,0,11,0.0
1991 to 1992,Forest Plantation,Grassland,1,2,0.0
1991 to 1992,Forest Plantation,Mining,1,3,0.0
1991 to 1992,Forest Plantation,Mosaic of Agriculture and Pasture,1,4,0.0
1991 to 1992,Forest Plantation,Natural Forest,1,5,0.0
1991 to 1992,Forest Plantation,Non Observed,1,6,0.0
1991 to 1992,Forest Plantation,Other Non Vegetated Area,1,7,0.0
1991 to 1992,Forest Plantation,Pasture,1,8,0.0
1991 to 1992,Forest Plantation,"River, Lake and Ocean",1,9,0.0
1991 to 1992,Forest Plantation,Urban Infrastructure,1,10,0.0
1991 to 1992,Forest Plantation,Wetland,1,11,0.0
1991 to 1992,Grassland,Mining,2,3,0.0
1991 to 1992,Grassland,Mosaic of Agriculture and Pasture,2,4,0.0
1991 to 1992,Grassland,Natural Forest,2,5,0.0
1991 to 1992,Grassland,Non Observed,2,6,16.0
1991 to 1992,Grassland,Other Non Vegetated Area,2,7,0.0
1991 to 1992,Grassland,Pasture,2,8,0.0
1991 to 1992,Grassland,"River, Lake and Ocean",2,9,103.0
1991 to 1992,Grassland,Urban Infrastructure,2,10,0.0
1991 to 1992,Grassland,Wetland,2,11,0.0
1991 to 1992,Mining,Mosaic of Agriculture and Pasture,3,4,0.0
1991 to 1992,Mining,Natural Forest,3,5,0.0
1991 to 1992,Mining,Non Observed,3,6,0.0
1991 to 1992,Mining,Other Non Vegetated Area,3,7,0.0
1991 to 1992,Mining,Pasture,3,8,0.0
1991 to 1992,Mining,"River, Lake and Ocean",3,9,0.0
1991 to 1992,Mining,Urban Infrastructure,3,10,0.0
1991 to 1992,Mining,Wetland,3,11,0.0
1991 to 1992,Mosaic of Agriculture and Pasture,Natural Forest,4,5,0.0
1991 to 1992,Mosaic of Agriculture and Pasture,Non Observed,4,6,0.0
